user_id,persona,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,missed_payments,income_growth,financial_tier
GL02648,Arun,Freelancer,48578,44580,3798,17457,75,9,High,0.9177,0.0782,0.0848,3,Stable,Building
GL02649,Arun,Freelancer,42758,14524,18329,17878,74,9,Low,0.3397,0.4287,0.065,4,Increasing,Ready
GL02650,Arun,Freelancer,21422,5599,11131,21346,87,14,High,0.2614,0.5196,0.2498,4,Stable,Building
GL02651,Arun,Freelancer,38739,14228,16070,33077,75,9,Low,0.3673,0.4148,0.0687,3,Stable,Emerging
GL02652,Arun,Freelancer,22500,13027,5079,28234,72,5,High,0.579,0.2257,0.2103,0,Increasing,Ready
GL02653,Arun,Freelancer,32021,9045,11152,18943,86,7,High,0.2825,0.3483,0.1985,4,Declining,Building
GL02654,Arun,Freelancer,63484,62430,1001,22150,86,9,High,0.9834,0.0158,0.1862,0,Stable,Building
GL02655,Arun,Freelancer,58622,51018,5096,11824,48,9,High,0.8703,0.0869,0.0688,2,Declining,Building
GL02656,Arun,Freelancer,39286,31857,6827,29583,59,14,High,0.8109,0.1738,0.2018,4,Increasing,Building
GL02657,Arun,Freelancer,34585,18302,12077,36832,54,5,Low,0.5292,0.3492,0.242,4,Declining,Building
GL02658,Arun,Freelancer,64892,20343,18710,32521,64,5,High,0.3135,0.2883,0.0717,0,Declining,Ready
GL02659,Arun,Freelancer,28583,18550,7192,36239,50,14,Medium,0.649,0.2516,0.1936,3,Declining,Building
GL02660,Arun,Freelancer,79403,64221,13267,38293,57,9,High,0.8088,0.1671,0.2288,1,Increasing,Building
GL02661,Arun,Freelancer,34744,18105,14860,38388,59,5,Low,0.5211,0.4277,0.105,4,Stable,Emerging
GL02662,Arun,Freelancer,40013,10811,7472,14211,87,14,Medium,0.2702,0.1867,0.1044,0,Declining,Emerging
GL02663,Arun,Freelancer,39138,12555,16406,10070,87,7,High,0.3208,0.4192,0.2021,3,Increasing,Emerging
GL02664,Arun,Freelancer,70489,49123,18792,10364,77,7,High,0.6969,0.2666,0.1248,3,Stable,Building
GL02665,Arun,Freelancer,48409,16570,8400,30730,63,8,High,0.3423,0.1735,0.1338,3,Stable,Building
GL02666,Arun,Freelancer,30732,8869,8209,12514,56,15,Medium,0.2886,0.2671,0.2193,1,Declining,Building
GL02667,Arun,Freelancer,68971,43817,8152,36452,77,12,Medium,0.6353,0.1182,0.1517,1,Declining,Building
GL02668,Arun,Freelancer,36360,9493,10570,31148,48,11,Medium,0.2611,0.2907,0.1011,0,Stable,Ready
GL02669,Arun,Freelancer,76320,51691,8534,16525,41,8,Medium,0.6773,0.1118,0.1592,0,Declining,Building
GL02670,Arun,Freelancer,47454,13510,12488,18679,88,14,Medium,0.2847,0.2632,0.0982,3,Increasing,Ready
GL02671,Arun,Freelancer,63701,44679,13316,24494,51,5,Medium,0.7014,0.209,0.1605,1,Stable,Building
GL02672,Arun,Freelancer,38251,16118,16485,22896,69,14,High,0.4214,0.431,0.2312,0,Increasing,Ready
GL02673,Arun,Freelancer,79154,39996,17609,29687,45,5,High,0.5053,0.2225,0.1763,3,Declining,Building
GL02674,Arun,Freelancer,30746,12350,15127,18773,81,7,High,0.4017,0.492,0.0597,2,Increasing,Ready
GL02675,Arun,Freelancer,56877,22750,5322,33080,67,14,High,0.4,0.0936,0.0808,3,Stable,Building
GL02676,Arun,Freelancer,29805,7275,16710,31643,60,11,High,0.2441,0.5606,0.1603,0,Declining,Emerging
GL02677,Arun,Freelancer,76669,21099,8768,29103,44,7,High,0.2752,0.1144,0.2354,0,Declining,Building
GL02678,Arun,Freelancer,71083,39244,19185,29916,88,11,High,0.5521,0.2699,0.1393,1,Increasing,Ready
GL02679,Arun,Freelancer,63452,24885,5754,20481,79,15,High,0.3922,0.0907,0.107,0,Increasing,Ready
GL02680,Arun,Freelancer,47597,14231,10027,32992,65,14,Medium,0.299,0.2107,0.1999,1,Declining,Building
GL02681,Arun,Freelancer,58960,18790,12081,10771,79,12,High,0.3187,0.2049,0.093,3,Stable,Emerging
GL02682,Arun,Freelancer,77621,57214,8297,24511,79,8,High,0.7371,0.1069,0.1053,0,Stable,Building
GL02683,Arun,Freelancer,21573,18695,2734,25638,83,6,High,0.8666,0.1267,0.2416,0,Declining,Building
GL02684,Arun,Freelancer,65770,13489,19764,19129,85,9,Medium,0.2051,0.3005,0.1991,2,Stable,Building
GL02685,Arun,Freelancer,77202,32154,6102,22195,41,15,High,0.4165,0.079,0.1366,2,Increasing,Emerging
GL02686,Arun,Freelancer,51059,36108,10766,19125,63,14,High,0.7072,0.2109,0.1383,1,Increasing,Emerging
GL02687,Arun,Freelancer,76819,45323,8896,24158,56,9,Medium,0.59,0.1158,0.0549,2,Stable,Building
GL02688,Arun,Freelancer,73084,63685,7782,17668,48,12,High,0.8714,0.1065,0.0831,4,Increasing,Building
GL02689,Arun,Freelancer,50372,15484,15450,29846,42,15,High,0.3074,0.3067,0.1978,2,Increasing,Emerging
GL02690,Arun,Freelancer,69600,40249,10169,37613,80,14,High,0.5783,0.1461,0.2152,3,Increasing,Building
GL02691,Arun,Freelancer,55428,27386,18635,19286,53,6,High,0.4941,0.3362,0.1516,3,Stable,Building
GL02692,Arun,Freelancer,64493,44106,10082,32996,80,9,High,0.6839,0.1563,0.058,1,Increasing,Building
GL02693,Arun,Freelancer,49465,16036,13725,35808,42,14,High,0.3242,0.2775,0.2178,0,Declining,Emerging
GL02694,Arun,Freelancer,31333,30515,777,35629,55,10,High,0.9739,0.0248,0.1783,1,Stable,Building
GL02695,Arun,Freelancer,76175,63872,6986,16384,72,13,High,0.8385,0.0917,0.2157,1,Stable,Building
GL02696,Arun,Freelancer,79951,53207,16031,25856,84,10,High,0.6655,0.2005,0.0745,2,Increasing,Emerging
GL02697,Arun,Freelancer,31691,30974,681,31697,54,10,High,0.9774,0.0215,0.0506,1,Increasing,Building
GL02698,Arun,Freelancer,58825,29447,6428,29360,55,12,High,0.5006,0.1093,0.2292,2,Stable,Building
GL02699,Arun,Freelancer,37978,14682,16460,26097,59,8,High,0.3866,0.4334,0.068,2,Increasing,Ready
GL02700,Arun,Freelancer,26672,6195,12935,18756,42,5,High,0.2323,0.485,0.0609,2,Increasing,Ready
GL02701,Arun,Freelancer,49019,23980,5038,33035,68,9,High,0.4892,0.1028,0.1528,2,Declining,Building
GL02702,Arun,Freelancer,33673,25759,5766,34536,53,8,High,0.765,0.1712,0.0533,2,Stable,Building
GL02703,Arun,Freelancer,69282,25516,13876,36484,73,10,Medium,0.3683,0.2003,0.1142,1,Stable,Emerging
GL02704,Arun,Freelancer,70526,36701,9579,21768,64,9,High,0.5204,0.1358,0.2322,3,Increasing,Building
GL02705,Arun,Freelancer,45736,26906,11217,17584,88,10,High,0.5883,0.2453,0.2406,3,Stable,Building
GL02706,Arun,Freelancer,26872,6621,18131,14503,75,13,Low,0.2464,0.6747,0.2081,2,Increasing,Emerging
GL02707,Arun,Freelancer,22865,18618,4034,33923,86,13,High,0.8143,0.1764,0.1062,2,Increasing,Building
GL02708,Arun,Freelancer,24488,8010,12644,35807,50,15,High,0.3271,0.5163,0.2165,0,Stable,Emerging
GL02709,Arun,Freelancer,25118,24668,427,34862,74,8,High,0.9821,0.017,0.2153,0,Increasing,Building
GL02710,Arun,Freelancer,23524,13721,5446,24980,86,13,High,0.5833,0.2315,0.1926,1,Stable,Building
GL02711,Arun,Freelancer,41360,25444,7615,33885,49,10,High,0.6152,0.1841,0.2486,3,Increasing,Building
GL02712,Arun,Freelancer,43806,18140,13486,35613,90,6,High,0.4141,0.3079,0.082,4,Stable,Emerging
GL02713,Arun,Freelancer,63057,30727,10074,10157,80,15,High,0.4873,0.1598,0.2127,3,Stable,Building
GL02714,Arun,Freelancer,20312,8667,9693,21065,85,12,High,0.4267,0.4772,0.0774,0,Declining,Ready
GL02715,Arun,Freelancer,46100,40107,5612,22323,75,7,High,0.87,0.1217,0.1687,1,Increasing,Building
GL02716,Arun,Freelancer,51531,34036,5455,32680,67,12,Medium,0.6605,0.1059,0.1553,0,Stable,Building
GL02717,Arun,Freelancer,27936,22443,5201,25910,66,9,High,0.8034,0.1862,0.1973,1,Increasing,Building
GL02718,Arun,Freelancer,42322,30818,8082,33711,40,13,High,0.7282,0.191,0.1109,4,Stable,Building
GL02719,Arun,Freelancer,66438,51781,9968,28695,89,14,Medium,0.7794,0.15,0.1616,3,Stable,Building
GL02720,Arun,Freelancer,54349,16663,9499,31572,63,14,Low,0.3066,0.1748,0.093,0,Increasing,Ready
GL02721,Arun,Freelancer,42136,9118,15840,30971,80,15,High,0.2164,0.3759,0.1015,4,Declining,Emerging
GL02722,Arun,Freelancer,38063,24272,10779,21925,73,13,Medium,0.6377,0.2832,0.2477,2,Stable,Building
GL02723,Arun,Freelancer,40010,20157,12876,17318,85,12,Low,0.5038,0.3218,0.1977,3,Stable,Building
GL02724,Arun,Freelancer,58296,15174,11269,31140,79,12,Medium,0.2603,0.1933,0.0723,0,Increasing,Ready
GL02725,Arun,Freelancer,58618,33101,14204,11906,50,15,Medium,0.5647,0.2423,0.1323,0,Declining,Ready
GL02726,Arun,Freelancer,29877,13540,15330,37508,64,12,High,0.4532,0.5131,0.1665,2,Stable,Building
GL02727,Arun,Freelancer,78416,32981,9876,38191,86,7,Medium,0.4206,0.1259,0.1694,3,Declining,Building
GL02728,Arun,Freelancer,32142,23740,7842,11184,69,14,High,0.7386,0.244,0.194,1,Increasing,Building
GL02729,Arun,Freelancer,42063,22924,16100,16643,85,14,High,0.545,0.3828,0.2091,2,Stable,Building
GL02730,Arun,Freelancer,46096,12837,12922,32550,68,13,High,0.2785,0.2803,0.1369,4,Stable,Emerging
GL02731,Arun,Freelancer,32317,31467,807,16426,45,9,High,0.9737,0.025,0.1517,0,Declining,Building
GL02732,Arun,Freelancer,51964,26938,15684,11042,54,8,High,0.5184,0.3018,0.2073,1,Increasing,Emerging
GL02733,Arun,Freelancer,30232,5813,7828,14200,54,15,High,0.1923,0.2589,0.2131,0,Stable,Emerging
GL02734,Arun,Freelancer,67798,47709,7118,24939,48,15,Medium,0.7037,0.105,0.2456,3,Increasing,Building
GL02735,Arun,Freelancer,61930,16547,14291,18409,84,12,High,0.2672,0.2308,0.1018,4,Increasing,Ready
GL02736,Arun,Freelancer,62971,54841,6377,28697,65,15,High,0.8709,0.1013,0.2413,1,Declining,Building
GL02737,Arun,Freelancer,72191,26183,11356,25810,56,15,High,0.3627,0.1573,0.1011,1,Stable,Building
GL02738,Arun,Freelancer,66977,28465,19223,26820,49,8,High,0.425,0.287,0.1094,3,Increasing,Ready
GL02739,Arun,Freelancer,34708,22497,10198,15983,87,12,High,0.6482,0.2938,0.0665,3,Stable,Emerging
GL02740,Arun,Freelancer,47109,26668,12544,31632,42,9,High,0.5661,0.2663,0.1238,3,Stable,Emerging
GL02741,Arun,Freelancer,48608,41307,6687,31292,52,9,High,0.8498,0.1376,0.0649,4,Stable,Building
GL02742,Arun,Freelancer,64697,35939,17310,12859,50,10,High,0.5555,0.2676,0.19,0,Stable,Emerging
GL02743,Arun,Freelancer,76888,48762,13423,23244,63,15,High,0.6342,0.1746,0.1719,1,Increasing,Building
GL02744,Arun,Freelancer,45370,10734,10472,30694,69,13,Low,0.2366,0.2308,0.0515,0,Declining,Ready
GL02745,Arun,Freelancer,60004,30596,10831,33086,51,13,High,0.5099,0.1805,0.1725,4,Declining,Building
GL02746,Arun,Freelancer,55137,25478,5487,28003,40,15,High,0.4621,0.0995,0.0872,3,Declining,Building
GL02747,Arun,Freelancer,61035,54766,5682,36002,45,13,High,0.8973,0.0931,0.1906,4,Declining,Building
GL02748,Arun,Freelancer,32180,15224,6378,26435,47,8,High,0.4731,0.1982,0.1863,3,Stable,Building
GL02749,Arun,Freelancer,56669,49177,6935,14483,80,6,High,0.8678,0.1224,0.1136,3,Increasing,Building
GL02750,Arun,Freelancer,72702,55100,8229,30380,49,14,High,0.7579,0.1132,0.1258,2,Declining,Building
GL02751,Arun,Freelancer,54248,18037,14468,29057,66,12,Medium,0.3325,0.2667,0.0824,1,Increasing,Ready
GL02752,Arun,Freelancer,42933,35320,5280,35604,67,7,Medium,0.8227,0.123,0.1809,1,Increasing,Building
GL02753,Arun,Freelancer,30996,17336,10202,14371,70,14,High,0.5593,0.3291,0.2385,2,Increasing,Emerging
GL02754,Arun,Freelancer,58480,43637,9115,37451,74,6,High,0.7462,0.1559,0.0885,0,Stable,Building
GL02755,Arun,Freelancer,45319,38620,5066,14826,90,14,Medium,0.8522,0.1118,0.0782,1,Increasing,Building
GL02756,Arun,Freelancer,63419,56290,5086,37153,40,6,High,0.8876,0.0802,0.2269,3,Increasing,Building
GL02757,Arun,Freelancer,54197,42338,8292,20019,85,8,High,0.7812,0.153,0.1133,4,Stable,Building
GL02758,Arun,Freelancer,55298,22650,6105,16987,84,6,High,0.4096,0.1104,0.083,1,Stable,Building
GL02759,Arun,Freelancer,77308,68688,6769,35557,82,9,Medium,0.8885,0.0876,0.125,2,Declining,Building
GL02760,Arun,Freelancer,48139,31685,12106,16487,55,15,High,0.6582,0.2515,0.2405,4,Declining,Building
GL02761,Arun,Freelancer,69343,28312,8214,25838,47,10,High,0.4083,0.1185,0.1751,2,Declining,Building
GL02762,Arun,Freelancer,78356,28717,6886,17273,85,11,Medium,0.3665,0.0879,0.2248,2,Stable,Building
GL02763,Arun,Freelancer,31624,10119,15378,22631,42,12,High,0.32,0.4863,0.1371,0,Stable,Ready
GL02764,Arun,Freelancer,49502,33379,14927,27186,87,12,Medium,0.6743,0.3015,0.1673,2,Stable,Building
GL02765,Arun,Freelancer,60339,22403,14690,15909,80,5,Medium,0.3713,0.2435,0.2354,0,Stable,Emerging
GL02766,Arun,Freelancer,60298,18746,19163,19560,87,7,Medium,0.3109,0.3178,0.1666,0,Stable,Emerging
GL02767,Arun,Freelancer,31529,30882,614,11632,75,15,High,0.9795,0.0195,0.1405,3,Increasing,Building
GL02768,Arun,Freelancer,51284,21831,10540,29285,51,6,High,0.4257,0.2055,0.1249,0,Stable,Ready
GL02769,Arun,Freelancer,21372,19484,1793,12768,57,9,Medium,0.9117,0.0839,0.1851,1,Increasing,Building
GL02770,Arun,Freelancer,21178,19411,1678,17437,56,12,High,0.9166,0.0792,0.2319,3,Stable,Building
GL02771,Arun,Freelancer,40119,16533,5128,11232,54,7,Low,0.4121,0.1278,0.0857,0,Increasing,Ready
GL02772,Arun,Freelancer,57334,22010,19141,38532,54,11,High,0.3839,0.3339,0.0935,4,Increasing,Ready
GL02773,Arun,Freelancer,69991,62396,5247,35998,80,5,High,0.8915,0.075,0.0937,1,Stable,Building
GL02774,Arun,Freelancer,69640,59249,9572,28765,55,10,High,0.8508,0.1374,0.118,2,Stable,Building
GL02775,Arun,Freelancer,37417,25118,9271,11078,52,9,High,0.6713,0.2478,0.198,0,Stable,Building
GL02776,Arun,Freelancer,51505,33859,12434,24597,63,5,High,0.6574,0.2414,0.107,1,Declining,Building
GL02777,Arun,Freelancer,27547,18712,5983,16782,78,5,High,0.6793,0.2172,0.0745,0,Declining,Emerging
GL02778,Arun,Freelancer,64247,24330,13510,38033,61,10,High,0.3787,0.2103,0.1445,2,Increasing,Ready
GL02779,Arun,Freelancer,40208,9300,6572,34152,46,8,High,0.2313,0.1635,0.187,1,Declining,Building
GL02780,Arun,Freelancer,32506,15183,12197,25713,88,12,High,0.4671,0.3752,0.0981,1,Increasing,Ready
GL02781,Arun,Freelancer,64160,47318,12626,14179,59,14,High,0.7375,0.1968,0.236,2,Stable,Building
GL02782,Arun,Freelancer,75795,74900,850,35107,50,8,Low,0.9882,0.0112,0.1013,3,Increasing,Building
GL02783,Arun,Freelancer,28365,22967,5073,34274,53,10,High,0.8097,0.1788,0.0969,4,Increasing,Building
GL02784,Arun,Freelancer,46146,30327,11540,29183,48,10,High,0.6572,0.2501,0.0776,0,Increasing,Ready
GL02785,Arun,Freelancer,73462,59247,10903,35908,53,15,High,0.8065,0.1484,0.1784,1,Stable,Building
GL02786,Arun,Freelancer,68731,35939,19388,29638,83,11,High,0.5229,0.2821,0.156,3,Stable,Building
GL02787,Arun,Freelancer,68942,52492,11570,15822,46,10,High,0.7614,0.1678,0.1266,1,Increasing,Building
GL02788,Arun,Freelancer,33091,17190,14472,11243,59,15,High,0.5195,0.4373,0.0826,0,Declining,Ready
GL02789,Arun,Freelancer,66431,21058,13070,15320,58,9,High,0.317,0.1967,0.1572,1,Increasing,Building
GL02790,Arun,Freelancer,79439,28733,16633,32671,55,7,High,0.3617,0.2094,0.2365,0,Declining,Emerging
GL02791,Arun,Freelancer,59299,13241,19897,18302,75,7,High,0.2233,0.3355,0.237,2,Stable,Building
GL02792,Arun,Freelancer,63375,34026,16032,19744,45,14,High,0.5369,0.253,0.0638,3,Stable,Emerging
GL02793,Arun,Freelancer,74793,67328,7086,38443,45,15,High,0.9002,0.0947,0.1814,1,Declining,Building
GL02794,Arun,Freelancer,56723,56065,625,26058,79,6,High,0.9884,0.011,0.2154,3,Increasing,Building
GL02795,Arun,Freelancer,53012,23431,15860,31425,77,15,High,0.442,0.2992,0.2248,1,Declining,Building
GL02796,Arun,Freelancer,24038,20980,2905,34921,73,7,High,0.8728,0.1209,0.0547,0,Stable,Building
GL02797,Arun,Freelancer,25598,5913,12886,34561,74,9,High,0.231,0.5034,0.2417,4,Declining,Building
GL02798,Arun,Freelancer,53545,35152,5366,23114,69,6,High,0.6565,0.1002,0.081,1,Stable,Building
GL02799,Arun,Freelancer,69405,20189,18561,27249,69,13,Medium,0.2909,0.2674,0.2468,1,Stable,Building
GL02800,Arun,Freelancer,28622,28069,525,19837,46,6,High,0.9807,0.0183,0.1721,1,Increasing,Building
GL02801,Arun,Freelancer,36387,10075,17813,30099,45,12,High,0.2769,0.4895,0.1226,3,Increasing,Ready
GL02802,Arun,Freelancer,51553,27967,19941,18495,41,6,High,0.5425,0.3868,0.1023,1,Stable,Emerging
GL02803,Arun,Freelancer,78837,20008,8700,15055,40,11,High,0.2538,0.1104,0.0542,0,Declining,Emerging
GL02804,Arun,Freelancer,31342,20253,7131,27371,53,12,High,0.6462,0.2275,0.2189,3,Stable,Building
GL02805,Arun,Freelancer,58431,32213,9554,19888,88,14,High,0.5513,0.1635,0.1076,4,Declining,Building
GL02806,Arun,Freelancer,55543,31826,18608,19021,47,14,High,0.573,0.335,0.1298,3,Stable,Emerging
GL02807,Arun,Freelancer,52600,35215,12431,34248,57,6,Low,0.6695,0.2363,0.1974,0,Stable,Building
GL02808,Arun,Freelancer,37809,23645,12268,32430,55,15,High,0.6254,0.3245,0.0747,2,Increasing,Ready
GL02809,Arun,Freelancer,68628,39433,11266,26215,44,7,High,0.5746,0.1642,0.1722,0,Stable,Building
GL02810,Arun,Freelancer,70885,67142,3555,27676,90,11,Medium,0.9472,0.0502,0.1195,4,Stable,Building
GL02811,Arun,Freelancer,68155,46386,13832,35637,61,9,High,0.6806,0.2029,0.1609,0,Declining,Building
GL02812,Arun,Freelancer,75415,48295,7827,37594,67,12,Low,0.6404,0.1038,0.0992,4,Stable,Building
GL02813,Arun,Freelancer,49110,21028,15372,37785,90,9,High,0.4282,0.313,0.0703,4,Stable,Emerging
GL02814,Arun,Freelancer,25558,9479,6804,37655,47,13,High,0.3709,0.2662,0.2155,4,Increasing,Emerging
GL02815,Arun,Freelancer,26455,24105,2232,28142,75,10,Low,0.9112,0.0844,0.093,3,Declining,Building
GL02816,Arun,Freelancer,54823,12910,16111,13153,49,8,Medium,0.2355,0.2939,0.2386,0,Increasing,Ready
GL02817,Arun,Freelancer,61179,22079,6656,31186,46,15,High,0.3609,0.1088,0.1101,2,Stable,Building
GL02818,Arun,Freelancer,40763,26084,11163,39300,67,8,High,0.6399,0.2739,0.2428,3,Stable,Building
GL02819,Arun,Freelancer,26165,8079,6939,23141,55,11,Low,0.3088,0.2652,0.1885,3,Stable,Building
GL02820,Arun,Freelancer,55869,28420,15465,32357,47,9,High,0.5087,0.2768,0.2342,2,Stable,Building
GL02821,Arun,Freelancer,32596,27762,4592,36693,82,13,High,0.8517,0.1409,0.1351,4,Stable,Building
GL02822,Arun,Freelancer,37183,30590,5083,38062,86,7,High,0.8227,0.1367,0.1061,1,Declining,Building
GL02823,Arun,Freelancer,48323,16772,8561,12322,45,12,High,0.3471,0.1772,0.1093,2,Declining,Building
GL02824,Arun,Freelancer,75046,49635,14782,16025,87,10,Low,0.6614,0.197,0.1695,0,Increasing,Building
GL02825,Arun,Freelancer,69744,15099,7842,16304,59,14,Medium,0.2165,0.1124,0.1311,3,Declining,Building
GL02826,Arun,Freelancer,30786,13204,8058,34964,75,15,High,0.4289,0.2617,0.0522,0,Increasing,Ready
GL02827,Arun,Freelancer,48051,37369,7438,31087,56,7,Medium,0.7777,0.1548,0.2014,1,Stable,Building
GL02828,Arun,Freelancer,57413,26174,5819,10870,69,5,Medium,0.4559,0.1014,0.1543,2,Stable,Building
GL02829,Arun,Freelancer,48896,15333,17003,31788,42,9,Medium,0.3136,0.3477,0.1827,0,Stable,Emerging
GL02830,Arun,Freelancer,46143,19629,6016,28304,79,11,High,0.4254,0.1304,0.0562,3,Declining,Building
GL02831,Arun,Freelancer,57943,41440,9977,37047,67,11,Medium,0.7152,0.1722,0.2049,1,Stable,Building
GL02832,Arun,Freelancer,24802,16696,5979,13380,72,9,High,0.6732,0.2411,0.0864,2,Stable,Building
GL02833,Arun,Freelancer,44411,17902,13589,27311,64,7,High,0.4031,0.306,0.1002,4,Increasing,Ready
GL02834,Arun,Freelancer,74901,36349,17232,32884,81,6,High,0.4853,0.2301,0.0704,0,Declining,Ready
GL02835,Arun,Freelancer,64538,30216,9460,28098,41,13,High,0.4682,0.1466,0.2047,1,Increasing,Building
GL02836,Arun,Freelancer,25483,19188,5819,23058,54,8,Medium,0.753,0.2283,0.2209,2,Stable,Building
GL02837,Arun,Freelancer,38962,11174,14473,15962,86,6,High,0.2868,0.3715,0.2334,0,Stable,Emerging
GL02838,Arun,Freelancer,65433,20408,14017,14279,59,8,High,0.3119,0.2142,0.0833,2,Declining,Emerging
GL02839,Arun,Freelancer,66598,57993,6967,13180,74,12,Medium,0.8708,0.1046,0.2436,0,Declining,Building
GL02840,Arun,Freelancer,71128,49803,16402,11881,81,7,High,0.7002,0.2306,0.1599,2,Stable,Building
GL02841,Arun,Freelancer,23132,9844,11878,26738,66,11,Medium,0.4256,0.5135,0.1616,3,Declining,Building
GL02842,Arun,Freelancer,69730,21825,18529,29376,78,7,High,0.313,0.2657,0.07,3,Increasing,Ready
GL02843,Arun,Freelancer,49467,37258,6293,17378,61,12,Medium,0.7532,0.1272,0.0785,3,Increasing,Building
GL02844,Arun,Freelancer,77895,48442,10137,37014,89,12,Low,0.6219,0.1301,0.0549,3,Increasing,Emerging
GL02845,Arun,Freelancer,62633,36464,17346,26077,46,8,High,0.5822,0.2769,0.2091,1,Declining,Building
GL02846,Arun,Freelancer,60309,58964,1277,21176,69,15,High,0.9777,0.0212,0.2214,4,Increasing,Building
GL02847,Arun,Freelancer,39595,36918,2543,12488,68,7,High,0.9324,0.0642,0.1801,0,Stable,Building
GL02848,Arun,Freelancer,72395,28530,6659,17228,79,12,Low,0.3941,0.092,0.0771,0,Stable,Emerging
GL02849,Arun,Freelancer,75007,71976,2879,11195,90,12,High,0.9596,0.0384,0.2104,2,Stable,Building
GL02850,Arun,Freelancer,59007,36702,8889,29427,87,6,High,0.622,0.1506,0.1274,1,Increasing,Emerging
GL02851,Arun,Freelancer,59499,29344,12134,29245,74,9,High,0.4932,0.2039,0.111,3,Declining,Emerging
GL02852,Arun,Freelancer,29315,16882,11509,10882,79,12,Medium,0.5759,0.3926,0.1373,1,Increasing,Ready
GL02853,Arun,Freelancer,57419,25482,13625,23436,69,13,High,0.4438,0.2373,0.0979,1,Stable,Emerging
GL02854,Arun,Freelancer,74265,59835,12927,32131,56,15,High,0.8057,0.1741,0.1756,2,Stable,Building
GL02855,Arun,Freelancer,65360,58797,5767,18135,82,6,High,0.8996,0.0882,0.1273,2,Declining,Building
GL02856,Arun,Freelancer,54786,24741,13957,18678,71,11,High,0.4516,0.2548,0.0663,3,Stable,Emerging
GL02857,Arun,Freelancer,36008,21849,9430,26502,51,5,High,0.6068,0.2619,0.0897,4,Stable,Emerging
GL02858,Arun,Freelancer,22728,8452,8147,30935,53,7,High,0.3719,0.3585,0.1806,1,Stable,Building
GL02859,Arun,Freelancer,63831,25909,10159,17415,55,9,High,0.4059,0.1592,0.0742,1,Increasing,Emerging
GL02860,Arun,Freelancer,44779,23016,18316,21589,46,13,High,0.514,0.409,0.0635,2,Increasing,Ready
GL02861,Arun,Freelancer,36054,10329,18127,17171,76,8,High,0.2865,0.5028,0.1668,2,Increasing,Emerging
GL02862,Arun,Freelancer,28641,7200,5162,33066,84,5,High,0.2514,0.1802,0.0706,0,Declining,Emerging
GL02863,Arun,Freelancer,56912,46269,8357,27951,85,13,Medium,0.813,0.1468,0.0756,2,Declining,Building
GL02864,Arun,Freelancer,42587,12831,8876,13216,61,8,Medium,0.3013,0.2084,0.2354,4,Increasing,Emerging
