user_id,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,financial_buffer,financial_score,missed_payments,income_growth,financial_tier
GL03271,Boutique Owner,59633,31325,24569,18345,104,46,Medium,0.5253,0.412,0.1351,0.5856,9,0,Stable,Ready
GL03272,Boutique Owner,75149,57519,15024,27736,110,49,Medium,0.7654,0.1999,0.1518,0.4822,3,1,Increasing,Building
GL03273,Boutique Owner,54485,22578,23562,17285,111,37,Medium,0.4144,0.4324,0.1003,0.7656,7,2,Stable,Emerging
GL03274,Boutique Owner,40755,16228,22278,31189,119,38,Low,0.3982,0.5466,0.1348,1.9219,9,0,Stable,Ready
GL03275,Boutique Owner,45864,39089,6436,30782,82,39,Medium,0.8523,0.1403,0.1449,0.7875,4,1,Increasing,Building
GL03276,Boutique Owner,72480,28854,11698,25334,142,34,Medium,0.3981,0.1614,0.0698,0.878,5,1,Stable,Emerging
GL03277,Boutique Owner,57353,33780,16489,25478,129,20,Medium,0.589,0.2875,0.1734,0.7542,7,1,Increasing,Emerging
GL03278,Boutique Owner,50184,17524,15023,28350,87,32,Low,0.3492,0.2994,0.1093,1.6178,8,1,Increasing,Ready
GL03279,Boutique Owner,57336,47634,9216,44700,123,22,Medium,0.8308,0.1607,0.0988,0.9384,3,2,Stable,Building
GL03280,Boutique Owner,57802,46813,10223,35148,153,20,High,0.8099,0.1769,0.0954,0.7508,5,1,Increasing,Emerging
GL03281,Boutique Owner,51568,36422,13010,17955,112,30,Medium,0.7063,0.2523,0.1429,0.493,7,2,Increasing,Emerging
GL03282,Boutique Owner,66946,47029,12702,40414,117,30,Medium,0.7025,0.1897,0.1979,0.8593,3,1,Increasing,Building
GL03283,Boutique Owner,53220,19574,24894,31123,154,46,High,0.3678,0.4678,0.1631,1.59,5,1,Stable,Emerging
GL03284,Boutique Owner,65869,61567,4086,21218,142,37,Low,0.9347,0.062,0.1281,0.3446,5,2,Increasing,Emerging
GL03285,Boutique Owner,72124,44861,24398,39954,154,22,Medium,0.622,0.3383,0.082,0.8906,9,1,Increasing,Ready
GL03286,Boutique Owner,78096,35283,22862,41317,129,50,Medium,0.4518,0.2927,0.1776,1.171,5,2,Stable,Emerging
GL03287,Boutique Owner,48535,22966,11436,33150,144,24,Medium,0.4732,0.2356,0.0945,1.4434,10,0,Increasing,Ready
GL03288,Boutique Owner,70170,62458,7326,43791,108,39,Low,0.8901,0.1044,0.1521,0.7011,1,2,Stable,Building
GL03289,Boutique Owner,57522,47438,9579,39913,91,46,Medium,0.8247,0.1665,0.134,0.8414,2,1,Stable,Building
GL03290,Boutique Owner,67845,33997,11437,42537,87,45,Medium,0.5011,0.1686,0.1151,1.2512,6,1,Increasing,Emerging
GL03291,Boutique Owner,70280,63961,6003,27196,93,37,Medium,0.9101,0.0854,0.122,0.4252,2,1,Stable,Building
GL03292,Boutique Owner,51200,20648,16241,30259,113,36,Low,0.4033,0.3172,0.1979,1.4655,7,0,Stable,Emerging
GL03293,Boutique Owner,74723,65913,8369,27035,100,36,Medium,0.8821,0.112,0.0758,0.4102,6,0,Increasing,Emerging
GL03294,Boutique Owner,40558,31452,8650,33834,113,31,Medium,0.7755,0.2133,0.1796,1.0757,3,1,Stable,Building
GL03295,Boutique Owner,42917,30492,11052,41335,114,28,Medium,0.7105,0.2575,0.167,1.3556,7,0,Increasing,Emerging
GL03296,Boutique Owner,45341,43985,1288,22518,160,34,Medium,0.9701,0.0284,0.1042,0.5119,5,0,Stable,Emerging
GL03297,Boutique Owner,50191,41653,8111,17999,81,42,High,0.8299,0.1616,0.178,0.4321,0,1,Stable,Building
GL03298,Boutique Owner,51840,32560,15303,27056,80,48,Medium,0.6281,0.2952,0.1643,0.831,4,2,Stable,Building
GL03299,Boutique Owner,82769,68027,11915,21874,113,46,Low,0.8219,0.144,0.0744,0.3215,5,2,Increasing,Emerging
GL03300,Boutique Owner,72288,42107,24781,27781,135,33,Medium,0.5825,0.3428,0.1757,0.6598,7,0,Stable,Emerging
GL03301,Boutique Owner,46581,31218,12884,15653,116,50,Medium,0.6702,0.2766,0.0731,0.5014,7,0,Stable,Emerging
GL03302,Boutique Owner,63179,21733,12244,30119,88,41,High,0.344,0.1938,0.1268,1.3859,6,0,Stable,Emerging
GL03303,Boutique Owner,55203,38101,13814,36105,106,37,Medium,0.6902,0.2502,0.128,0.9476,5,2,Stable,Emerging
GL03304,Boutique Owner,43244,18339,18586,35096,153,49,Medium,0.4241,0.4298,0.1222,1.9137,10,0,Increasing,Ready
GL03305,Boutique Owner,75789,39713,10035,26288,143,45,Medium,0.524,0.1324,0.1529,0.6619,5,0,Stable,Emerging
GL03306,Boutique Owner,63261,52456,10144,16462,130,32,Medium,0.8292,0.1604,0.1958,0.3138,3,1,Increasing,Building
GL03307,Boutique Owner,66517,31788,11307,31209,94,22,Low,0.4779,0.17,0.0849,0.9818,8,0,Increasing,Ready
GL03308,Boutique Owner,54245,25788,12876,15040,131,36,Low,0.4754,0.2374,0.0739,0.5832,10,0,Increasing,Ready
GL03309,Boutique Owner,45840,42172,3484,41016,117,25,Medium,0.92,0.076,0.0999,0.9726,3,1,Stable,Building
GL03310,Boutique Owner,57067,35101,11072,23136,158,40,Medium,0.6151,0.194,0.0869,0.6591,7,0,Stable,Emerging
GL03311,Boutique Owner,49866,30173,15444,17040,96,32,High,0.6051,0.3097,0.1722,0.5647,6,0,Stable,Emerging
GL03312,Boutique Owner,57756,53487,4055,39919,145,38,Medium,0.9261,0.0702,0.1438,0.7463,5,2,Increasing,Emerging
GL03313,Boutique Owner,51225,45057,5859,21242,156,43,Medium,0.8796,0.1144,0.0543,0.4714,5,1,Increasing,Emerging
GL03314,Boutique Owner,70172,41604,21464,42556,138,39,Low,0.5929,0.3059,0.19,1.0229,9,0,Increasing,Ready
GL03315,Boutique Owner,66857,37921,14442,26553,87,46,Medium,0.5672,0.216,0.06,0.7002,8,1,Increasing,Ready
GL03316,Boutique Owner,49453,47964,1414,35901,115,20,Low,0.9699,0.0286,0.066,0.7485,5,0,Stable,Emerging
GL03317,Boutique Owner,48379,20454,17496,35041,139,29,Low,0.4228,0.3616,0.057,1.7132,9,2,Increasing,Ready
GL03318,Boutique Owner,83047,32537,17979,38110,149,50,Medium,0.3918,0.2165,0.1458,1.1713,10,0,Increasing,Ready
GL03319,Boutique Owner,59474,32347,20532,44376,96,49,Low,0.5439,0.3452,0.1301,1.3719,6,1,Stable,Emerging
GL03320,Boutique Owner,63012,53364,9165,39009,81,46,Low,0.8469,0.1454,0.1114,0.731,4,1,Increasing,Building
GL03321,Boutique Owner,53750,38839,12003,38616,87,27,Medium,0.7226,0.2233,0.1898,0.9943,4,0,Stable,Building
GL03322,Boutique Owner,54383,16559,19857,36043,109,49,Medium,0.3045,0.3651,0.1252,2.1766,9,2,Increasing,Ready
GL03323,Boutique Owner,45590,29733,13619,34596,80,22,Medium,0.6522,0.2987,0.1524,1.1636,4,1,Increasing,Building
GL03324,Boutique Owner,60359,22151,24901,39924,153,31,Medium,0.367,0.4125,0.1902,1.8024,9,0,Increasing,Ready
GL03325,Boutique Owner,75190,39850,16285,25598,153,50,Medium,0.53,0.2166,0.0839,0.6424,10,0,Increasing,Ready
GL03326,Boutique Owner,60158,18540,20604,21894,94,41,Medium,0.3082,0.3425,0.0504,1.1809,8,2,Increasing,Ready
GL03327,Boutique Owner,80179,46054,15569,37782,82,27,High,0.5744,0.1942,0.0597,0.8204,4,2,Stable,Building
GL03328,Boutique Owner,76565,39683,21955,29728,119,28,Medium,0.5183,0.2867,0.0753,0.7491,7,1,Stable,Emerging
GL03329,Boutique Owner,73434,33853,21732,27946,127,28,High,0.461,0.2959,0.067,0.8255,7,2,Stable,Emerging
GL03330,Boutique Owner,73401,39959,17586,42924,114,33,Low,0.5444,0.2396,0.186,1.0742,5,2,Stable,Emerging
GL03331,Boutique Owner,76081,73562,2393,31035,133,33,Medium,0.9669,0.0315,0.1067,0.4219,5,0,Stable,Emerging
GL03332,Boutique Owner,40270,18802,11903,30114,120,30,Medium,0.4669,0.2956,0.1415,1.6016,7,1,Stable,Emerging
GL03333,Boutique Owner,44651,38172,6155,42057,94,36,Medium,0.8549,0.1378,0.1926,1.1018,2,2,Increasing,Building
GL03334,Boutique Owner,53090,25419,13987,29355,133,42,Low,0.4788,0.2635,0.0565,1.1548,9,0,Stable,Ready
GL03335,Boutique Owner,54898,29277,16000,37458,156,29,Medium,0.5333,0.2914,0.171,1.2794,5,2,Stable,Emerging
GL03336,Boutique Owner,46557,40388,5860,26814,103,36,Medium,0.8675,0.1259,0.129,0.6639,5,1,Increasing,Emerging
GL03337,Boutique Owner,57391,17963,13918,32636,119,49,Medium,0.313,0.2425,0.1816,1.8168,7,2,Increasing,Emerging
GL03338,Boutique Owner,84186,55023,22674,34853,160,48,Medium,0.6536,0.2693,0.077,0.6334,5,2,Stable,Emerging
GL03339,Boutique Owner,68718,46515,18400,40698,145,41,Medium,0.6769,0.2678,0.1459,0.8749,5,2,Stable,Emerging
GL03340,Boutique Owner,68865,30927,13860,19919,122,42,Medium,0.4491,0.2013,0.1282,0.6441,7,2,Stable,Emerging
GL03341,Boutique Owner,65449,60834,4384,30503,147,38,Medium,0.9295,0.067,0.1751,0.5014,3,1,Increasing,Building
GL03342,Boutique Owner,82608,72240,9849,37289,146,31,Medium,0.8745,0.1192,0.0598,0.5162,5,2,Increasing,Emerging
GL03343,Boutique Owner,69191,57027,11384,37197,131,30,Medium,0.8242,0.1645,0.1518,0.6523,3,0,Stable,Building
GL03344,Boutique Owner,68414,20708,18707,36029,141,37,Medium,0.3027,0.2734,0.1513,1.7399,7,0,Stable,Emerging
GL03345,Boutique Owner,78121,40779,13620,23165,102,43,Medium,0.522,0.1743,0.0947,0.5681,9,0,Increasing,Ready
GL03346,Boutique Owner,59017,31456,15545,31652,150,41,Medium,0.533,0.2634,0.0614,1.0062,7,2,Stable,Emerging
GL03347,Boutique Owner,78616,49850,16214,21627,147,21,Medium,0.6341,0.2062,0.155,0.4338,7,2,Increasing,Emerging
GL03348,Boutique Owner,60959,59239,1634,21295,94,40,High,0.9718,0.0268,0.1219,0.3595,2,2,Stable,Building
GL03349,Boutique Owner,71662,47999,18849,31235,133,34,Low,0.6698,0.263,0.1903,0.6507,5,2,Increasing,Emerging
GL03350,Boutique Owner,73703,32274,14337,28447,81,21,Medium,0.4379,0.1945,0.0822,0.8814,6,1,Increasing,Emerging
GL03351,Boutique Owner,66735,46334,14565,37238,103,33,Medium,0.6943,0.2183,0.0886,0.8037,7,0,Stable,Emerging
GL03352,Boutique Owner,54110,46145,7566,28182,115,25,Medium,0.8528,0.1398,0.1051,0.6107,7,0,Increasing,Emerging
GL03353,Boutique Owner,42806,22627,15964,41058,103,38,High,0.5286,0.3729,0.1635,1.8146,7,0,Stable,Emerging
GL03354,Boutique Owner,59038,24866,13799,22864,148,29,Medium,0.4212,0.2337,0.1011,0.9195,7,2,Stable,Emerging
GL03355,Boutique Owner,52043,46968,4821,31900,108,37,Medium,0.9025,0.0926,0.0903,0.6792,5,2,Increasing,Emerging
GL03356,Boutique Owner,54517,45031,9011,23605,109,31,Medium,0.826,0.1653,0.1365,0.5242,5,0,Stable,Emerging
GL03357,Boutique Owner,78399,24750,12327,42078,101,29,Medium,0.3157,0.1572,0.0722,1.7001,5,1,Stable,Emerging
GL03358,Boutique Owner,76624,53698,15008,31843,136,36,Low,0.7008,0.1959,0.084,0.593,3,2,Stable,Building
GL03359,Boutique Owner,79931,49789,24986,42801,156,25,Medium,0.6229,0.3126,0.1319,0.8596,9,1,Increasing,Ready
GL03360,Boutique Owner,84541,50699,17116,18438,85,43,Low,0.5997,0.2025,0.1606,0.3637,4,2,Stable,Building
GL03361,Boutique Owner,43462,27059,11014,41351,81,48,Medium,0.6226,0.2534,0.1046,1.5282,8,1,Increasing,Ready
GL03362,Boutique Owner,45372,27663,12731,34608,99,32,Medium,0.6097,0.2806,0.1798,1.2511,4,1,Stable,Building
GL03363,Boutique Owner,47632,32885,13523,34239,154,45,Medium,0.6904,0.2839,0.0792,1.0412,7,0,Stable,Emerging
GL03364,Boutique Owner,46545,18604,19092,43506,147,45,Low,0.3997,0.4102,0.0798,2.3385,9,2,Increasing,Ready
GL03365,Boutique Owner,79710,52218,15317,33669,129,28,Medium,0.6551,0.1922,0.0662,0.6448,3,1,Stable,Building
GL03366,Boutique Owner,48413,35544,10734,27825,87,28,Medium,0.7342,0.2217,0.1448,0.7828,6,2,Increasing,Emerging
GL03367,Boutique Owner,62535,52616,9423,33586,84,45,Medium,0.8414,0.1507,0.1355,0.6383,2,2,Stable,Building
GL03368,Boutique Owner,59636,29913,12606,28961,93,38,Medium,0.5016,0.2114,0.1803,0.9682,4,2,Stable,Building
GL03369,Boutique Owner,71118,43524,12780,43335,104,39,Medium,0.612,0.1797,0.1116,0.9957,5,1,Stable,Emerging
GL03370,Boutique Owner,63744,60340,3233,21745,85,41,Low,0.9466,0.0507,0.1461,0.3604,2,2,Stable,Building
GL03371,Boutique Owner,62495,52014,9956,24917,142,29,Medium,0.8323,0.1593,0.1053,0.479,3,1,Stable,Building
GL03372,Boutique Owner,63661,24840,24709,39040,94,33,Medium,0.3902,0.3881,0.1354,1.5717,6,2,Stable,Emerging
GL03373,Boutique Owner,47872,20714,10563,43730,109,32,Medium,0.4327,0.2207,0.0996,2.1111,9,0,Stable,Ready
GL03374,Boutique Owner,56002,33853,14481,26949,98,44,Medium,0.6045,0.2586,0.0819,0.7961,6,1,Stable,Emerging
GL03375,Boutique Owner,62307,49708,11294,17873,144,34,Medium,0.7978,0.1813,0.1095,0.3596,7,0,Increasing,Emerging
GL03376,Boutique Owner,72949,38079,12100,28993,132,32,Medium,0.522,0.1659,0.1018,0.7614,5,2,Stable,Emerging
GL03377,Boutique Owner,43873,15017,10081,44646,114,28,High,0.3423,0.2298,0.1939,2.973,7,1,Increasing,Emerging
GL03378,Boutique Owner,55985,46674,8845,25220,150,46,Medium,0.8337,0.158,0.1952,0.5403,1,1,Stable,Building
GL03379,Boutique Owner,63576,32881,11940,36313,135,23,Medium,0.5172,0.1878,0.0949,1.1044,7,2,Increasing,Emerging
GL03380,Boutique Owner,64377,24109,23289,33446,83,40,Low,0.3745,0.3618,0.1585,1.3873,6,2,Increasing,Emerging
GL03381,Boutique Owner,70013,32955,20103,18527,96,48,Medium,0.4707,0.2871,0.0624,0.5622,10,0,Increasing,Ready
GL03382,Boutique Owner,78284,52184,12646,43442,111,36,Low,0.6666,0.1615,0.1871,0.8325,3,2,Increasing,Building
GL03383,Boutique Owner,66567,23245,14702,25971,121,39,Medium,0.3492,0.2209,0.1555,1.1173,5,1,Stable,Emerging
GL03384,Boutique Owner,50880,31235,12275,32363,112,45,Medium,0.6139,0.2413,0.1826,1.0361,5,2,Stable,Emerging
GL03385,Boutique Owner,83838,68763,12472,22089,150,39,Medium,0.8202,0.1488,0.0877,0.3212,5,2,Increasing,Emerging
GL03386,Boutique Owner,55265,40542,12009,29593,93,38,Medium,0.7336,0.2173,0.1486,0.7299,4,1,Stable,Building
GL03387,Boutique Owner,64310,38997,20862,28611,147,33,High,0.6064,0.3244,0.1824,0.7337,5,2,Stable,Emerging
GL03388,Boutique Owner,71823,58959,12173,19084,111,34,Medium,0.8209,0.1695,0.1035,0.3237,3,1,Stable,Building
GL03389,Boutique Owner,59817,49678,9632,15992,81,26,Medium,0.8305,0.161,0.0519,0.3219,4,1,Increasing,Building
GL03390,Boutique Owner,42241,24846,10795,30532,94,50,High,0.5882,0.2556,0.1569,1.2288,8,0,Increasing,Ready
GL03391,Boutique Owner,83255,30796,15021,16865,114,23,High,0.3699,0.1804,0.1312,0.5476,9,0,Increasing,Ready
GL03392,Boutique Owner,60138,51472,8232,33248,121,20,Low,0.8559,0.1369,0.1385,0.6459,5,2,Increasing,Emerging
GL03393,Boutique Owner,55276,29285,12280,25010,114,37,Medium,0.5298,0.2222,0.0783,0.854,9,1,Increasing,Ready
GL03394,Boutique Owner,60953,23540,17548,17548,86,43,Medium,0.3862,0.2879,0.1023,0.7455,8,1,Increasing,Ready
GL03395,Boutique Owner,83993,33924,17184,18321,125,26,High,0.4039,0.2046,0.1638,0.5401,7,2,Increasing,Emerging
GL03396,Boutique Owner,70930,34188,17204,32972,159,48,Low,0.482,0.2425,0.1182,0.9644,10,0,Increasing,Ready
GL03397,Boutique Owner,41245,16539,10284,28632,125,31,Medium,0.401,0.2493,0.1692,1.7312,7,1,Increasing,Emerging
GL03398,Boutique Owner,74285,25695,16836,37658,155,45,Medium,0.3459,0.2266,0.1776,1.4656,7,2,Increasing,Emerging
GL03399,Boutique Owner,70037,24737,22777,17022,89,45,Medium,0.3532,0.3252,0.0972,0.6881,6,1,Stable,Emerging
GL03400,Boutique Owner,53913,50317,3416,34639,155,38,Medium,0.9333,0.0634,0.1263,0.6884,7,0,Increasing,Emerging
GL03401,Boutique Owner,52670,44284,7966,31592,136,50,Medium,0.8408,0.1512,0.1287,0.7134,7,0,Increasing,Emerging
GL03402,Boutique Owner,71873,22410,17614,31523,102,47,Medium,0.3118,0.2451,0.1794,1.4066,5,1,Stable,Emerging
GL03403,Boutique Owner,48632,47795,795,34940,122,48,Medium,0.9828,0.0163,0.1215,0.731,5,1,Increasing,Emerging
GL03404,Boutique Owner,56351,30006,16972,20166,115,22,High,0.5325,0.3012,0.1082,0.6721,7,1,Stable,Emerging
GL03405,Boutique Owner,77273,27756,14559,22222,114,31,Medium,0.3592,0.1884,0.0817,0.8006,7,2,Increasing,Emerging
GL03406,Boutique Owner,64697,44349,12793,37693,124,27,Medium,0.6855,0.1977,0.0794,0.8499,5,0,Stable,Emerging
GL03407,Boutique Owner,83885,49525,21352,30677,119,39,Medium,0.5904,0.2545,0.1236,0.6194,9,0,Stable,Ready
GL03408,Boutique Owner,82869,51204,19723,23020,134,35,Low,0.6179,0.238,0.0666,0.4496,10,0,Increasing,Ready
GL03409,Boutique Owner,80853,76729,3917,26800,103,26,Medium,0.949,0.0484,0.0979,0.3493,5,1,Increasing,Emerging
GL03410,Boutique Owner,53531,48959,4343,42956,113,31,Medium,0.9146,0.0811,0.1595,0.8774,5,0,Increasing,Emerging
GL03411,Boutique Owner,84600,67874,11863,25353,84,38,Medium,0.8023,0.1402,0.1764,0.3735,2,2,Increasing,Building
GL03412,Boutique Owner,75171,47350,19889,28653,139,46,Low,0.6299,0.2646,0.1126,0.6051,7,1,Stable,Emerging
GL03413,Boutique Owner,56668,48604,7660,19947,118,43,Medium,0.8577,0.1352,0.1008,0.4104,3,1,Stable,Building
GL03414,Boutique Owner,78027,59355,10782,33167,111,39,Medium,0.7607,0.1382,0.1411,0.5588,5,2,Increasing,Emerging
GL03415,Boutique Owner,79322,76482,2698,39843,131,20,Medium,0.9642,0.034,0.0605,0.5209,3,2,Stable,Building
GL03416,Boutique Owner,75450,71277,3964,33951,89,46,Medium,0.9447,0.0525,0.1774,0.4763,0,1,Stable,Building
GL03417,Boutique Owner,48900,45364,3359,32234,89,34,Medium,0.9277,0.0687,0.0618,0.7106,4,1,Increasing,Building
GL03418,Boutique Owner,79201,39347,23376,41762,129,48,Low,0.4968,0.2951,0.07,1.0614,10,0,Increasing,Ready
GL03419,Boutique Owner,68214,34966,17345,29574,156,40,Medium,0.5126,0.2543,0.1882,0.8458,7,1,Increasing,Emerging
GL03420,Boutique Owner,64279,60274,3804,43285,151,26,Medium,0.9377,0.0592,0.1432,0.7181,7,0,Increasing,Emerging
GL03421,Boutique Owner,43097,36490,6276,25406,101,25,Low,0.8467,0.1456,0.146,0.6962,5,0,Stable,Emerging
GL03422,Boutique Owner,81408,35786,22252,26847,154,31,Medium,0.4396,0.2733,0.1637,0.7502,7,1,Increasing,Emerging
GL03423,Boutique Owner,67420,56484,10366,34184,106,50,Medium,0.8378,0.1538,0.0953,0.6052,5,0,Stable,Emerging
GL03424,Boutique Owner,65556,58253,6937,15965,153,22,Medium,0.8886,0.1058,0.1174,0.2741,5,0,Stable,Emerging
GL03425,Boutique Owner,73064,66327,6400,33605,124,47,Medium,0.9078,0.0876,0.0711,0.5067,3,2,Stable,Building
GL03426,Boutique Owner,72945,29053,24614,23041,124,39,Medium,0.3983,0.3374,0.0798,0.7931,9,2,Increasing,Ready
GL03427,Boutique Owner,47144,37644,9025,21176,109,33,Medium,0.7985,0.1914,0.0534,0.5625,3,2,Stable,Building
GL03428,Boutique Owner,73560,38229,16914,41762,134,35,Medium,0.5197,0.2299,0.1102,1.0924,9,2,Increasing,Ready
GL03429,Boutique Owner,58003,17313,19612,44380,126,26,High,0.2985,0.3381,0.146,2.5634,9,1,Increasing,Ready
GL03430,Boutique Owner,45155,21091,16144,41355,83,43,Low,0.4671,0.3575,0.1636,1.9608,6,1,Increasing,Emerging
GL03431,Boutique Owner,54072,51000,2918,32829,98,21,Medium,0.9432,0.054,0.1576,0.6437,2,0,Stable,Building
GL03432,Boutique Owner,63795,27061,15954,34523,152,25,High,0.4242,0.2501,0.059,1.2757,9,0,Stable,Ready
GL03433,Boutique Owner,41079,36547,4305,24724,155,30,High,0.8897,0.1048,0.1821,0.6765,1,1,Stable,Building
GL03434,Boutique Owner,76010,59918,10157,16512,140,31,Low,0.7883,0.1336,0.1554,0.2756,3,2,Increasing,Building
GL03435,Boutique Owner,73006,45110,24905,19750,109,48,Medium,0.6179,0.3411,0.1401,0.4378,9,2,Increasing,Ready
GL03436,Boutique Owner,74792,24584,10469,25350,151,46,High,0.3287,0.14,0.1864,1.0312,5,2,Increasing,Emerging
GL03437,Boutique Owner,68344,26011,16041,21997,149,38,Medium,0.3806,0.2347,0.091,0.8457,7,1,Stable,Emerging
GL03438,Boutique Owner,49976,21854,23070,41572,142,49,Low,0.4373,0.4616,0.0714,1.9023,9,2,Increasing,Ready
GL03439,Boutique Owner,77829,39856,13902,40322,84,33,Medium,0.5121,0.1786,0.1495,1.0117,4,2,Stable,Building
GL03440,Boutique Owner,64006,40759,15911,21672,135,35,Medium,0.6368,0.2486,0.1881,0.5317,7,1,Increasing,Emerging
GL03441,Boutique Owner,42940,36447,6168,17111,125,45,Medium,0.8488,0.1436,0.1476,0.4695,5,0,Stable,Emerging
GL03442,Boutique Owner,82199,59281,14050,15422,101,34,Medium,0.7212,0.1709,0.0506,0.2602,3,1,Stable,Building
GL03443,Boutique Owner,63329,56996,6016,22897,132,26,Medium,0.9,0.095,0.1777,0.4017,1,1,Stable,Building
GL03444,Boutique Owner,63628,53606,9520,43480,115,35,Medium,0.8425,0.1496,0.0885,0.8111,5,2,Increasing,Emerging
GL03445,Boutique Owner,50358,43821,6210,20563,150,20,High,0.8702,0.1233,0.1399,0.4692,5,1,Increasing,Emerging
GL03446,Boutique Owner,62441,60336,1999,35499,90,48,Medium,0.9663,0.032,0.1906,0.5884,0,1,Stable,Building
GL03447,Boutique Owner,81554,47121,20069,34400,94,21,High,0.5778,0.2461,0.1933,0.73,4,2,Stable,Building
GL03448,Boutique Owner,82993,66402,12581,38940,87,41,Medium,0.8001,0.1516,0.1277,0.5864,2,2,Stable,Building
GL03449,Boutique Owner,44237,18128,24507,24116,87,27,Low,0.4098,0.554,0.1868,1.3303,6,2,Increasing,Emerging
GL03450,Boutique Owner,47123,22439,17036,19721,115,30,Low,0.4762,0.3615,0.0595,0.8789,9,2,Increasing,Ready
GL03451,Boutique Owner,75174,52712,18279,19460,109,29,Medium,0.7012,0.2432,0.0968,0.3692,9,0,Increasing,Ready
GL03452,Boutique Owner,63491,24209,14393,33187,132,42,Medium,0.3813,0.2267,0.0524,1.3709,7,2,Stable,Emerging
GL03453,Boutique Owner,73608,22030,17003,23593,147,37,Medium,0.2993,0.231,0.1902,1.0709,7,2,Increasing,Emerging
GL03454,Boutique Owner,46294,31405,12020,42805,155,20,Medium,0.6784,0.2596,0.1723,1.363,3,1,Stable,Building
GL03455,Boutique Owner,78957,72166,6451,43220,157,49,Low,0.914,0.0817,0.1022,0.5989,5,0,Stable,Emerging
GL03456,Boutique Owner,58843,54635,3997,16281,97,31,Medium,0.9285,0.0679,0.126,0.298,2,2,Stable,Building
GL03457,Boutique Owner,41417,24059,13687,41509,138,33,Medium,0.5809,0.3305,0.1911,1.7253,7,1,Increasing,Emerging
GL03458,Boutique Owner,83410,37601,11520,40531,116,46,High,0.4508,0.1381,0.0836,1.0779,7,2,Increasing,Emerging
GL03459,Boutique Owner,64460,62158,2186,19921,158,31,Medium,0.9643,0.0339,0.1675,0.3205,5,0,Increasing,Emerging
GL03460,Boutique Owner,46678,32749,12409,15694,117,49,Low,0.7016,0.2658,0.1307,0.4792,5,2,Stable,Emerging
GL03461,Boutique Owner,63427,36889,21114,24703,133,30,Medium,0.5816,0.3329,0.112,0.6697,9,1,Increasing,Ready
GL03462,Boutique Owner,71105,56172,11059,37342,88,30,Medium,0.79,0.1555,0.1294,0.6648,2,1,Stable,Building
GL03463,Boutique Owner,51994,42728,8802,31955,115,21,Low,0.8218,0.1693,0.131,0.7479,5,0,Stable,Emerging
GL03464,Boutique Owner,76039,68374,7281,43991,130,46,Medium,0.8992,0.0958,0.1672,0.6434,1,1,Stable,Building
GL03465,Boutique Owner,72969,35966,17034,25281,127,42,High,0.4929,0.2334,0.0571,0.7029,10,0,Increasing,Ready
GL03466,Boutique Owner,50835,21254,14850,41104,126,27,Medium,0.4181,0.2921,0.1931,1.9339,7,2,Increasing,Emerging
GL03467,Boutique Owner,77541,69437,7698,42240,126,43,Medium,0.8955,0.0993,0.1825,0.6083,1,1,Stable,Building
GL03468,Boutique Owner,77273,67552,9234,27335,95,41,Medium,0.8742,0.1195,0.0525,0.4047,2,1,Stable,Building
GL03469,Boutique Owner,72436,70980,1383,20485,148,27,Medium,0.9799,0.0191,0.0658,0.2886,5,0,Stable,Emerging
GL03470,Boutique Owner,62375,25536,10005,27506,130,41,Low,0.4094,0.1604,0.1297,1.0771,7,0,Stable,Emerging
GL03471,Boutique Owner,64784,49184,13097,22434,94,28,Medium,0.7592,0.2022,0.1313,0.4561,4,1,Stable,Building
